film_id,title,release_year,rental_date,return_date
395,HANDICAP BOONDOCK,2006,2005-05-29 14:09:53.000,2005-06-05 20:05:53.000
395,HANDICAP BOONDOCK,2006,2005-06-15 18:38:51.000,2005-06-17 23:50:51.000
395,HANDICAP BOONDOCK,2006,2005-07-06 21:22:17.000,2005-07-07 21:26:17.000
395,HANDICAP BOONDOCK,2006,2005-08-01 23:30:22.000,2005-08-07 23:02:22.000
395,HANDICAP BOONDOCK,2006,2005-08-19 02:08:06.000,2005-08-20 21:06:06.000
395,HANDICAP BOONDOCK,2006,2005-05-28 04:25:33.000,2005-06-06 04:18:33.000
395,HANDICAP BOONDOCK,2006,2005-06-21 20:45:51.000,2005-06-26 17:02:51.000
395,HANDICAP BOONDOCK,2006,2005-07-10 21:40:06.000,2005-07-13 00:01:06.000
395,HANDICAP BOONDOCK,2006,2005-08-02 15:39:18.000,2005-08-05 10:59:18.000
395,HANDICAP BOONDOCK,2006,2005-08-17 00:30:04.000,2005-08-20 01:12:04.000
395,HANDICAP BOONDOCK,2006,2005-05-28 07:35:37.000,2005-06-02 09:08:37.000
395,HANDICAP BOONDOCK,2006,2005-06-18 12:03:23.000,2005-06-22 14:25:23.000
395,HANDICAP BOONDOCK,2006,2005-07-08 16:06:55.000,2005-07-16 11:22:55.000
395,HANDICAP BOONDOCK,2006,2005-08-01 18:37:39.000,2005-08-07 23:50:39.000
395,HANDICAP BOONDOCK,2006,2005-08-20 18:00:37.000,2005-08-28 14:52:37.000
395,HANDICAP BOONDOCK,2006,2005-05-30 06:12:33.000,2005-06-02 04:35:33.000
395,HANDICAP BOONDOCK,2006,2005-06-20 08:43:44.000,2005-06-22 03:08:44.000
395,HANDICAP BOONDOCK,2006,2005-07-12 15:46:55.000,2005-07-17 17:36:55.000
395,HANDICAP BOONDOCK,2006,2005-07-29 20:57:22.000,2005-08-02 01:40:22.000
395,HANDICAP BOONDOCK,2006,2005-08-17 08:48:39.000,2005-08-20 07:37:39.000
395,HANDICAP BOONDOCK,2006,2005-06-16 19:21:12.000,2005-06-22 16:03:12.000
395,HANDICAP BOONDOCK,2006,2005-07-06 18:43:43.000,2005-07-12 19:48:43.000
395,HANDICAP BOONDOCK,2006,2005-08-02 02:14:33.000,2005-08-09 20:58:33.000
395,HANDICAP BOONDOCK,2006,2005-08-17 03:28:27.000,2005-08-19 05:38:27.000
395,HANDICAP BOONDOCK,2006,2005-06-18 04:17:44.000,2005-06-27 09:08:44.000
395,HANDICAP BOONDOCK,2006,2005-07-12 02:22:46.000,2005-07-17 06:16:46.000
395,HANDICAP BOONDOCK,2006,2005-07-29 17:40:45.000,2005-08-01 22:38:45.000
395,HANDICAP BOONDOCK,2006,2005-08-22 18:04:22.000,2005-08-25 17:14:22.000
396,HANGING DEEP,2006,2005-05-27 23:51:12.000,2005-05-28 20:26:12.000
396,HANGING DEEP,2006,2005-06-16 13:21:05.000,2005-06-19 10:13:05.000
396,HANGING DEEP,2006,2005-07-12 05:42:53.000,2005-07-19 01:23:53.000
396,HANGING DEEP,2006,2005-07-29 02:04:22.000,2005-08-05 04:21:22.000
396,HANGING DEEP,2006,2005-08-18 07:57:14.000,2005-08-27 07:07:14.000
396,HANGING DEEP,2006,2005-06-17 08:33:02.000,2005-06-21 14:00:02.000
396,HANGING DEEP,2006,2005-07-06 10:49:30.000,2005-07-13 10:44:30.000
396,HANGING DEEP,2006,2005-08-01 11:07:44.000,2005-08-08 08:22:44.000
396,HANGING DEEP,2006,2005-08-20 23:42:31.000,2005-08-28 21:44:31.000
396,HANGING DEEP,2006,2005-05-25 00:02:21.000,2005-05-31 22:44:21.000
396,HANGING DEEP,2006,2005-06-18 23:45:30.000,2005-06-24 01:21:30.000
396,HANGING DEEP,2006,2005-07-10 01:09:42.000,2005-07-17 05:47:42.000
396,HANGING DEEP,2006,2005-08-02 14:35:03.000,2005-08-03 16:02:03.000
396,HANGING DEEP,2006,2005-08-17 13:09:01.000,2005-08-19 17:42:01.000
396,HANGING DEEP,2006,2005-05-27 04:50:56.000,2005-06-01 04:43:56.000
396,HANGING DEEP,2006,2005-06-17 05:19:47.000,2005-06-21 03:39:47.000
396,HANGING DEEP,2006,2005-07-07 11:53:14.000,2005-07-09 07:12:14.000
396,HANGING DEEP,2006,2005-08-01 02:18:12.000,2005-08-02 22:32:12.000
396,HANGING DEEP,2006,2005-08-19 07:20:39.000,2005-08-21 12:31:39.000
397,HANKY OCTOBER,2006,2005-07-11 16:15:50.000,2005-07-19 20:50:50.000
397,HANKY OCTOBER,2006,2005-08-01 14:14:59.000,2005-08-07 10:48:59.000
397,HANKY OCTOBER,2006,2005-08-22 23:54:04.000,2005-08-26 22:25:04.000
397,HANKY OCTOBER,2006,2005-05-30 11:53:09.000,2005-06-03 10:00:09.000
397,HANKY OCTOBER,2006,2005-06-18 01:41:37.000,2005-06-25 04:27:37.000
397,HANKY OCTOBER,2006,2005-07-10 12:40:17.000,2005-07-12 14:02:17.000
397,HANKY OCTOBER,2006,2005-07-29 16:17:05.000,2005-08-07 17:44:05.000
397,HANKY OCTOBER,2006,2005-08-21 20:01:18.000,2005-08-25 18:55:18.000
397,HANKY OCTOBER,2006,2005-05-26 20:27:02.000,2005-06-03 16:45:02.000
397,HANKY OCTOBER,2006,2005-06-21 01:38:09.000,2005-06-23 02:00:09.000
397,HANKY OCTOBER,2006,2005-07-09 19:36:15.000,2005-07-18 18:10:15.000
397,HANKY OCTOBER,2006,2005-07-31 03:21:16.000,2005-08-05 08:32:16.000
397,HANKY OCTOBER,2006,2005-08-22 01:43:29.000,2005-08-29 07:19:29.000
397,HANKY OCTOBER,2006,2005-05-25 12:36:30.000,2005-05-29 18:33:30.000
397,HANKY OCTOBER,2006,2005-06-20 06:39:11.000,2005-06-26 06:19:11.000
397,HANKY OCTOBER,2006,2005-07-06 11:55:35.000,2005-07-14 09:44:35.000
397,HANKY OCTOBER,2006,2005-08-02 21:49:06.000,2005-08-11 20:17:06.000
397,HANKY OCTOBER,2006,2005-08-18 03:38:54.000,2005-08-27 06:56:54.000
397,HANKY OCTOBER,2006,2005-06-15 16:25:26.000,2005-06-21 20:45:26.000
397,HANKY OCTOBER,2006,2005-07-11 22:07:32.000,2005-07-20 16:57:32.000
397,HANKY OCTOBER,2006,2005-07-31 15:57:07.000,2005-08-05 12:04:07.000
397,HANKY OCTOBER,2006,2005-08-22 20:07:03.000,2005-08-27 18:45:03.000
397,HANKY OCTOBER,2006,2005-07-31 17:14:47.000,2005-08-01 12:11:47.000
397,HANKY OCTOBER,2006,2005-08-22 08:57:10.000,2005-08-24 10:39:10.000
397,HANKY OCTOBER,2006,2005-07-30 11:36:24.000,2005-08-07 06:04:24.000
397,HANKY OCTOBER,2006,2005-08-23 18:23:30.000,2005-08-27 17:04:30.000
398,HANOVER GALAXY,2006,2005-05-28 11:49:00.000,2005-06-01 11:54:00.000
398,HANOVER GALAXY,2006,2005-06-18 20:23:52.000,2005-06-23 14:34:52.000
398,HANOVER GALAXY,2006,2005-07-12 08:37:30.000,2005-07-20 10:33:30.000
398,HANOVER GALAXY,2006,2005-07-28 00:34:06.000,2005-08-06 00:13:06.000
398,HANOVER GALAXY,2006,2005-08-17 09:10:55.000,2005-08-18 06:22:55.000
398,HANOVER GALAXY,2006,2005-06-15 21:08:01.000,2005-06-18 22:33:01.000
398,HANOVER GALAXY,2006,2005-07-11 21:40:23.000,2005-07-13 23:16:23.000
398,HANOVER GALAXY,2006,2005-07-27 00:57:42.000,2005-07-31 00:53:42.000
398,HANOVER GALAXY,2006,2005-08-20 07:04:07.000,2005-08-25 12:36:07.000
398,HANOVER GALAXY,2006,2005-05-26 14:43:48.000,2005-05-31 09:19:48.000
398,HANOVER GALAXY,2006,2005-06-20 23:59:57.000,2005-06-24 19:21:57.000
398,HANOVER GALAXY,2006,2005-07-05 23:41:08.000,2005-07-13 21:53:08.000
398,HANOVER GALAXY,2006,2005-07-29 23:54:54.000,2005-07-31 05:10:54.000
398,HANOVER GALAXY,2006,2005-06-19 01:14:12.000,2005-06-26 05:08:12.000
398,HANOVER GALAXY,2006,2005-07-08 19:23:16.000,2005-07-10 14:17:16.000
398,HANOVER GALAXY,2006,2005-07-28 14:23:01.000,2005-07-29 11:51:01.000
398,HANOVER GALAXY,2006,2005-08-20 18:42:40.000,2005-08-27 17:33:40.000
399,HAPPINESS UNITED,2006,2005-07-06 09:02:09.000,2005-07-15 06:45:09.000
399,HAPPINESS UNITED,2006,2005-07-29 09:07:03.000,2005-08-02 09:18:03.000
399,HAPPINESS UNITED,2006,2005-08-17 12:43:46.000,2005-08-19 16:59:46.000
399,HAPPINESS UNITED,2006,2005-07-08 18:07:05.000,2005-07-10 19:37:05.000
399,HAPPINESS UNITED,2006,2005-08-01 12:21:13.000,2005-08-09 08:58:13.000
399,HAPPINESS UNITED,2006,2006-02-14 15:16:03.000,
400,HARDLY ROBBERS,2006,2005-07-31 22:10:54.000,2005-08-09 19:04:54.000
400,HARDLY ROBBERS,2006,2005-08-22 20:44:06.000,2005-08-29 22:34:06.000
400,HARDLY ROBBERS,2006,2005-07-29 07:07:48.000,2005-08-07 08:56:48.000
400,HARDLY ROBBERS,2006,2005-08-18 22:52:13.000,2005-08-21 17:22:13.000
401,HAROLD FRENCH,2006,2005-07-12 10:43:53.000,2005-07-14 05:37:53.000
401,HAROLD FRENCH,2006,2005-07-29 06:40:40.000,2005-07-30 10:02:40.000
401,HAROLD FRENCH,2006,2005-08-21 09:16:19.000,2005-08-22 09:28:19.000
401,HAROLD FRENCH,2006,2005-05-26 07:30:37.000,2005-05-30 08:11:37.000
401,HAROLD FRENCH,2006,2005-06-15 21:54:31.000,2005-06-19 00:08:31.000
401,HAROLD FRENCH,2006,2005-07-10 16:49:02.000,2005-07-11 22:35:02.000
401,HAROLD FRENCH,2006,2005-08-01 06:06:49.000,2005-08-09 06:05:49.000
401,HAROLD FRENCH,2006,2005-08-21 22:27:11.000,2005-08-25 18:51:11.000
402,HARPER DYING,2006,2005-06-17 08:52:01.000,2005-06-23 07:55:01.000
402,HARPER DYING,2006,2005-07-12 09:30:05.000,2005-07-14 08:29:05.000
402,HARPER DYING,2006,2005-07-30 21:08:41.000,2005-08-07 15:55:41.000
402,HARPER DYING,2006,2005-08-23 21:59:26.000,2005-08-29 20:15:26.000
402,HARPER DYING,2006,2005-07-28 15:37:43.000,2005-08-04 15:40:43.000
402,HARPER DYING,2006,2005-08-18 06:41:30.000,2005-08-26 02:49:30.000
402,HARPER DYING,2006,2005-06-21 13:51:12.000,2005-06-22 18:16:12.000
402,HARPER DYING,2006,2005-07-06 23:11:11.000,2005-07-14 18:22:11.000
402,HARPER DYING,2006,2005-07-28 15:02:25.000,2005-08-04 14:35:25.000
402,HARPER DYING,2006,2005-08-19 13:28:26.000,2005-08-24 17:37:26.000
402,HARPER DYING,2006,2005-07-08 19:31:02.000,2005-07-15 19:05:02.000
402,HARPER DYING,2006,2005-08-02 14:34:33.000,2005-08-08 15:40:33.000
402,HARPER DYING,2006,2005-08-21 19:01:00.000,2005-08-26 23:03:00.000
402,HARPER DYING,2006,2005-07-09 22:43:56.000,2005-07-12 18:05:56.000
402,HARPER DYING,2006,2005-07-30 07:05:54.000,2005-08-07 09:12:54.000
402,HARPER DYING,2006,2005-08-20 03:03:31.000,2005-08-26 03:09:31.000
402,HARPER DYING,2006,2005-06-19 08:03:12.000,2005-06-21 05:02:12.000
402,HARPER DYING,2006,2005-07-12 04:14:19.000,2005-07-17 00:38:19.000
402,HARPER DYING,2006,2005-08-02 19:44:04.000,2005-08-11 15:30:04.000
402,HARPER DYING,2006,2005-08-21 06:40:48.000,2005-08-26 11:42:48.000
403,HARRY IDAHO,2006,2005-07-07 13:00:20.000,2005-07-13 16:37:20.000
403,HARRY IDAHO,2006,2005-07-27 21:39:42.000,2005-08-06 00:12:42.000
403,HARRY IDAHO,2006,2006-02-14 15:16:03.000,
403,HARRY IDAHO,2006,2005-05-28 00:39:31.000,2005-06-02 19:35:31.000
403,HARRY IDAHO,2006,2005-06-20 21:32:32.000,2005-06-27 20:29:32.000
403,HARRY IDAHO,2006,2005-07-06 00:04:20.000,2005-07-14 21:12:20.000
403,HARRY IDAHO,2006,2005-07-31 16:49:31.000,2005-08-03 22:03:31.000
403,HARRY IDAHO,2006,2005-08-23 15:36:05.000,2005-08-30 14:05:05.000
403,HARRY IDAHO,2006,2005-06-18 16:59:34.000,2005-06-27 16:10:34.000
403,HARRY IDAHO,2006,2005-07-11 19:48:24.000,2005-07-13 14:09:24.000
403,HARRY IDAHO,2006,2005-07-28 14:53:06.000,2005-07-29 18:17:06.000
403,HARRY IDAHO,2006,2005-08-20 00:56:44.000,2005-08-29 06:26:44.000
403,HARRY IDAHO,2006,2005-06-18 08:27:33.000,2005-06-22 02:46:33.000
403,HARRY IDAHO,2006,2005-07-11 20:31:44.000,2005-07-18 17:16:44.000
403,HARRY IDAHO,2006,2005-07-30 07:39:59.000,2005-08-02 04:10:59.000
403,HARRY IDAHO,2006,2005-08-23 10:00:02.000,2005-08-24 05:25:02.000
403,HARRY IDAHO,2006,2005-05-25 05:59:39.000,2005-06-02 09:56:39.000
403,HARRY IDAHO,2006,2005-06-17 01:17:12.000,2005-06-21 22:35:12.000
403,HARRY IDAHO,2006,2005-07-06 22:23:02.000,2005-07-07 22:21:02.000
403,HARRY IDAHO,2006,2005-08-01 23:53:45.000,2005-08-10 21:11:45.000
403,HARRY IDAHO,2006,2005-08-17 10:37:00.000,2005-08-21 12:03:00.000
403,HARRY IDAHO,2006,2005-07-26 23:40:07.000,2005-08-04 01:18:07.000
403,HARRY IDAHO,2006,2005-08-19 07:03:14.000,2005-08-26 05:07:14.000
403,HARRY IDAHO,2006,2005-07-08 17:37:39.000,2005-07-16 18:27:39.000
403,HARRY IDAHO,2006,2005-07-27 12:39:48.000,2005-07-29 17:50:48.000
403,HARRY IDAHO,2006,2005-08-18 10:13:12.000,2005-08-20 14:36:12.000
403,HARRY IDAHO,2006,2005-06-16 11:08:28.000,2005-06-19 15:44:28.000
403,HARRY IDAHO,2006,2005-07-09 00:49:03.000,2005-07-13 05:02:03.000
403,HARRY IDAHO,2006,2005-07-31 16:07:50.000,2005-08-07 18:37:50.000
403,HARRY IDAHO,2006,2005-08-21 21:07:59.000,2005-08-31 02:19:59.000
404,HATE HANDICAP,2006,,
405,HAUNTED ANTITRUST,2006,2005-07-09 07:25:19.000,2005-07-15 01:51:19.000
405,HAUNTED ANTITRUST,2006,2005-07-31 16:03:55.000,2005-08-04 15:16:55.000
405,HAUNTED ANTITRUST,2006,2006-02-14 15:16:03.000,
405,HAUNTED ANTITRUST,2006,2005-07-08 08:44:32.000,2005-07-10 08:59:32.000
405,HAUNTED ANTITRUST,2006,2005-07-30 15:25:19.000,2005-08-01 15:35:19.000
405,HAUNTED ANTITRUST,2006,2005-08-20 11:56:30.000,2005-08-28 12:48:30.000
406,HAUNTING PIANIST,2006,2005-05-30 11:20:27.000,2005-06-02 11:55:27.000
406,HAUNTING PIANIST,2006,2005-06-19 23:13:04.000,2005-06-23 22:47:04.000
406,HAUNTING PIANIST,2006,2005-07-11 04:06:25.000,2005-07-11 23:11:25.000
406,HAUNTING PIANIST,2006,2005-07-28 23:34:22.000,2005-08-04 21:18:22.000
406,HAUNTING PIANIST,2006,2005-08-23 16:15:45.000,2005-09-01 11:37:45.000
406,HAUNTING PIANIST,2006,2005-08-02 09:10:04.000,2005-08-08 09:59:04.000
406,HAUNTING PIANIST,2006,2005-08-16 23:54:47.000,2005-08-17 20:05:47.000
406,HAUNTING PIANIST,2006,2005-07-30 04:31:08.000,2005-07-31 09:28:08.000
406,HAUNTING PIANIST,2006,2005-08-19 20:03:18.000,2005-08-24 20:09:18.000
406,HAUNTING PIANIST,2006,2005-05-30 10:30:38.000,2005-06-07 06:44:38.000
406,HAUNTING PIANIST,2006,2005-06-15 20:25:53.000,2005-06-22 23:34:53.000
406,HAUNTING PIANIST,2006,2005-07-09 12:16:39.000,2005-07-18 15:38:39.000
406,HAUNTING PIANIST,2006,2005-07-27 03:53:52.000,2005-08-05 03:32:52.000
406,HAUNTING PIANIST,2006,2005-08-21 03:01:45.000,2005-08-22 07:19:45.000
406,HAUNTING PIANIST,2006,2005-06-18 05:21:56.000,2005-06-27 02:06:56.000
406,HAUNTING PIANIST,2006,2005-07-12 18:11:58.000,2005-07-18 20:37:58.000
406,HAUNTING PIANIST,2006,2005-07-28 05:38:20.000,2005-07-31 11:00:20.000
406,HAUNTING PIANIST,2006,2005-08-23 02:30:23.000,2005-08-31 03:31:23.000
406,HAUNTING PIANIST,2006,2005-06-18 02:08:27.000,2005-06-23 01:40:27.000
406,HAUNTING PIANIST,2006,2005-07-08 02:20:04.000,2005-07-14 20:28:04.000
406,HAUNTING PIANIST,2006,2005-07-28 16:55:47.000,2005-08-02 13:20:47.000
406,HAUNTING PIANIST,2006,2005-08-20 06:28:53.000,2005-08-27 11:40:53.000
407,HAWK CHILL,2006,2005-08-01 14:49:41.000,2005-08-03 13:07:41.000
407,HAWK CHILL,2006,2005-08-18 06:41:59.000,2005-08-19 10:16:59.000
407,HAWK CHILL,2006,2005-05-28 10:56:10.000,2005-06-04 13:15:10.000
407,HAWK CHILL,2006,2005-06-17 11:11:14.000,2005-06-26 16:37:14.000
407,HAWK CHILL,2006,2005-07-06 04:10:35.000,2005-07-11 01:29:35.000
407,HAWK CHILL,2006,2005-07-29 11:12:13.000,2005-08-06 06:04:13.000
407,HAWK CHILL,2006,2005-08-20 20:42:12.000,2005-08-23 23:10:12.000
408,HEAD STRANGER,2006,2005-07-30 15:05:36.000,2005-08-08 09:07:36.000
408,HEAD STRANGER,2006,2005-08-21 04:28:02.000,2005-08-24 02:14:02.000
408,HEAD STRANGER,2006,2005-07-11 05:52:50.000,2005-07-20 11:45:50.000
408,HEAD STRANGER,2006,2005-07-28 01:15:45.000,2005-08-04 23:50:45.000
408,HEAD STRANGER,2006,2005-08-21 14:44:41.000,2005-08-30 20:19:41.000
408,HEAD STRANGER,2006,2005-07-06 00:02:08.000,2005-07-10 00:19:08.000
408,HEAD STRANGER,2006,2005-07-30 04:41:42.000,2005-08-07 22:50:42.000
408,HEAD STRANGER,2006,2005-08-23 04:51:52.000,2005-08-24 01:01:52.000
408,HEAD STRANGER,2006,2005-06-19 01:27:46.000,2005-06-20 02:15:46.000
408,HEAD STRANGER,2006,2005-07-06 18:06:12.000,2005-07-12 16:55:12.000
408,HEAD STRANGER,2006,2005-07-29 04:41:13.000,2005-07-30 09:01:13.000
408,HEAD STRANGER,2006,2005-08-22 18:37:24.000,2005-08-23 17:34:24.000
408,HEAD STRANGER,2006,2005-07-09 01:57:57.000,2005-07-09 22:07:57.000
408,HEAD STRANGER,2006,2005-08-02 17:21:49.000,2005-08-06 18:40:49.000
408,HEAD STRANGER,2006,2005-08-22 10:15:54.000,2005-08-25 07:21:54.000
408,HEAD STRANGER,2006,2005-05-27 02:22:26.000,2005-06-05 00:25:26.000
408,HEAD STRANGER,2006,2005-06-19 11:17:12.000,2005-06-28 12:47:12.000
408,HEAD STRANGER,2006,2005-07-07 09:37:24.000,2005-07-09 14:32:24.000
408,HEAD STRANGER,2006,2005-08-02 22:33:25.000,2005-08-04 23:26:25.000
408,HEAD STRANGER,2006,2005-08-18 09:12:52.000,2005-08-27 10:44:52.000
408,HEAD STRANGER,2006,2005-07-29 00:35:33.000,2005-08-04 06:02:33.000
408,HEAD STRANGER,2006,2005-08-22 18:20:07.000,2005-08-28 12:57:07.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-29 14:34:17.000,2005-08-01 13:09:17.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-17 21:49:14.000,2005-08-22 18:20:14.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-29 03:50:54.000,2005-08-01 02:08:54.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-19 01:18:00.000,2005-08-22 01:12:00.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-01 13:46:02.000,2005-08-05 10:19:02.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-18 03:00:11.000,2005-08-24 05:01:11.000
409,HEARTBREAKERS BRIGHT,2006,2005-06-20 16:58:19.000,2005-06-25 21:18:19.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-11 04:32:42.000,2005-07-15 03:56:42.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-30 08:30:56.000,2005-08-06 08:09:56.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-23 18:54:32.000,2005-08-24 22:39:32.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-10 07:53:51.000,2005-07-14 12:57:51.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-31 20:23:13.000,2005-08-02 21:58:13.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-17 21:04:35.000,2005-08-25 00:17:35.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-10 16:19:52.000,2005-07-11 12:33:52.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-02 08:09:54.000,2005-08-07 12:05:54.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-21 17:35:17.000,2005-08-27 12:11:17.000
409,HEARTBREAKERS BRIGHT,2006,2005-06-21 01:46:25.000,2005-06-26 07:44:25.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-10 14:43:52.000,2005-07-13 16:12:52.000
409,HEARTBREAKERS BRIGHT,2006,2005-07-30 21:53:01.000,2005-08-06 19:00:01.000
409,HEARTBREAKERS BRIGHT,2006,2005-08-21 19:03:19.000,2005-08-27 00:37:19.000
410,HEAVEN FREEDOM,2006,2005-06-18 03:16:54.000,2005-06-22 01:29:54.000
410,HEAVEN FREEDOM,2006,2005-07-09 11:16:56.000,2005-07-10 07:21:56.000
410,HEAVEN FREEDOM,2006,2005-08-01 02:52:05.000,2005-08-03 20:54:05.000
410,HEAVEN FREEDOM,2006,2005-08-19 17:27:10.000,2005-08-27 16:00:10.000
410,HEAVEN FREEDOM,2006,2005-08-02 14:18:07.000,2005-08-03 08:20:07.000
410,HEAVEN FREEDOM,2006,2005-08-23 10:43:56.000,2005-08-29 15:35:56.000
410,HEAVEN FREEDOM,2006,2005-07-27 05:22:04.000,2005-08-02 06:38:04.000
410,HEAVEN FREEDOM,2006,2005-08-22 06:52:49.000,2005-08-28 06:27:49.000
410,HEAVEN FREEDOM,2006,2005-05-30 11:58:50.000,2005-06-05 09:57:50.000
410,HEAVEN FREEDOM,2006,2005-06-18 17:35:08.000,2005-06-23 15:33:08.000
410,HEAVEN FREEDOM,2006,2005-07-09 03:59:43.000,2005-07-12 05:48:43.000
410,HEAVEN FREEDOM,2006,2005-07-27 13:11:57.000,2005-08-02 07:31:57.000
410,HEAVEN FREEDOM,2006,2005-08-18 20:30:33.000,2005-08-27 01:22:33.000
410,HEAVEN FREEDOM,2006,2005-05-26 01:46:20.000,2005-06-01 05:45:20.000
410,HEAVEN FREEDOM,2006,2005-06-15 17:31:57.000,2005-06-16 22:22:57.000
410,HEAVEN FREEDOM,2006,2005-07-09 16:04:45.000,2005-07-17 18:53:45.000
410,HEAVEN FREEDOM,2006,2005-08-01 13:06:03.000,2005-08-09 08:39:03.000
410,HEAVEN FREEDOM,2006,2005-08-23 14:42:07.000,2005-08-27 15:00:07.000
411,HEAVENLY GUN,2006,2005-05-30 00:28:12.000,2005-06-08 02:43:12.000
411,HEAVENLY GUN,2006,2005-06-18 01:35:47.000,2005-06-23 23:38:47.000
411,HEAVENLY GUN,2006,2005-07-11 03:06:54.000,2005-07-12 22:46:54.000
411,HEAVENLY GUN,2006,2005-08-01 14:13:19.000,2005-08-06 08:48:19.000
411,HEAVENLY GUN,2006,2005-08-17 10:19:51.000,2005-08-23 04:30:51.000
411,HEAVENLY GUN,2006,2005-08-02 17:35:10.000,2005-08-09 12:07:10.000
411,HEAVENLY GUN,2006,2005-08-19 09:48:52.000,2005-08-22 07:12:52.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-08 08:25:52.000,2005-07-10 11:22:52.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-27 11:29:02.000,2005-08-05 08:04:02.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-21 03:24:29.000,2005-08-22 07:25:29.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-02 16:08:52.000,2005-08-08 21:12:52.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-21 12:12:05.000,2005-08-27 14:47:05.000
412,HEAVYWEIGHTS BEAST,2006,2005-05-27 11:26:11.000,2005-06-03 16:44:11.000
412,HEAVYWEIGHTS BEAST,2006,2005-06-21 05:35:52.000,2005-06-29 03:26:52.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-06 01:24:08.000,2005-07-11 22:00:08.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-28 01:13:26.000,2005-07-28 20:34:26.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-20 12:21:05.000,2005-08-22 17:58:05.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-30 04:51:25.000,2005-08-01 01:04:25.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-18 08:48:36.000,2005-08-22 08:59:36.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-31 00:29:44.000,2005-08-02 23:49:44.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-21 00:33:03.000,2005-08-24 01:59:03.000
412,HEAVYWEIGHTS BEAST,2006,2005-06-18 09:44:21.000,2005-06-25 09:29:21.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-10 21:33:58.000,2005-07-17 19:41:58.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-29 08:53:49.000,2005-07-31 09:10:49.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-20 01:52:30.000,2005-08-28 04:57:30.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-31 21:14:31.000,2005-08-01 15:59:31.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-21 17:59:09.000,2005-08-29 21:36:09.000
412,HEAVYWEIGHTS BEAST,2006,2005-07-06 22:53:57.000,2005-07-11 01:32:57.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-02 17:14:19.000,2005-08-11 14:02:19.000
412,HEAVYWEIGHTS BEAST,2006,2005-08-23 03:54:39.000,2005-08-26 08:27:39.000
413,HEDWIG ALTER,2006,2005-05-26 18:36:58.000,2005-05-27 23:42:58.000
413,HEDWIG ALTER,2006,2005-06-21 20:06:51.000,2005-06-25 17:35:51.000
413,HEDWIG ALTER,2006,2005-07-12 21:01:11.000,2005-07-17 21:49:11.000
413,HEDWIG ALTER,2006,2005-07-29 21:04:14.000,2005-07-31 02:58:14.000
413,HEDWIG ALTER,2006,2005-08-23 00:26:52.000,2005-08-27 06:11:52.000
413,HEDWIG ALTER,2006,2005-05-26 06:20:37.000,2005-06-02 10:57:37.000
413,HEDWIG ALTER,2006,2005-06-15 00:33:04.000,2005-06-16 03:47:04.000
413,HEDWIG ALTER,2006,2005-07-07 08:19:10.000,2005-07-14 07:27:10.000
413,HEDWIG ALTER,2006,2005-08-02 06:03:53.000,2005-08-03 11:57:53.000
413,HEDWIG ALTER,2006,2005-08-23 08:42:40.000,2005-09-01 13:08:40.000
413,HEDWIG ALTER,2006,2005-08-02 04:04:32.000,2005-08-09 23:18:32.000
413,HEDWIG ALTER,2006,2005-08-17 04:00:40.000,2005-08-18 00:36:40.000
414,HELLFIGHTERS SIERRA,2006,2005-05-28 10:30:13.000,2005-06-02 05:04:13.000
414,HELLFIGHTERS SIERRA,2006,2005-06-20 21:07:54.000,2005-06-23 16:01:54.000
414,HELLFIGHTERS SIERRA,2006,2005-07-09 16:17:44.000,2005-07-18 16:35:44.000
