rental_id,inventory_id,customer_id,country,notes,film_id,title,language_id,name,rating,category_id,name
14142,1479,544,Brazil,active,323,FLIGHT LIES,1,English,R,15,Sports
14145,150,314,Brazil,active,31,APACHE DIVINE,1,English,NC-17,8,Family
14201,314,427,Brazil,active,70,BIKINI BORROWERS,1,English,NC-17,2,Animation
14212,4540,354,Brazil,active,991,WORST BANGER,1,English,PG,1,Action
14231,1244,307,Brazil,active,275,EGYPT TENENBAUMS,1,English,PG,11,Horror
14245,975,354,Brazil,active,218,DECEIVER BETRAYED,1,English,NC-17,7,Drama
14257,3830,178,Brazil,active,838,STAGECOACH ARMAGEDDON,1,English,R,1,Action
14287,2426,427,Brazil,active,529,LONELY ELEPHANT,1,English,G,5,Comedy
14299,4028,342,Brazil,active,877,TAXI KICK,1,English,PG-13,12,Music
14314,4115,178,Brazil,active,895,TOMORROW HUSTLER,1,English,R,4,Classics
14336,3166,362,Brazil,active,695,PRESIDENT BANG,1,English,PG,8,Family
14360,2677,246,Brazil,active,587,MOD SECRETARY,1,English,NC-17,6,Documentary
14397,3883,47,Brazil,active,849,STORM HAPPINESS,1,English,NC-17,2,Animation
14409,1161,314,Brazil,active,256,DROP WATERFRONT,1,English,R,15,Sports
14420,2495,551,Brazil,active,547,MAGIC MALLRATS,1,English,PG,3,Children
14452,4231,325,Brazil,active,920,UNBREAKABLE KARATE,1,English,G,13,New
14477,1564,126,Brazil,active,343,FULL FLATLINERS,1,English,PG,3,Children
14497,3240,254,Brazil,active,711,RAGING AIRPLANE,1,English,R,14,Sci-Fi
14498,3971,544,Brazil,active,865,SUNRISE LEAGUE,1,English,PG-13,2,Animation
14524,4409,374,Brazil,active,964,WATERFRONT DELIVERANCE,1,English,G,1,Action
14530,1905,77,Brazil,active,415,HIGH ENCINO,1,English,R,11,Horror
14561,2498,443,Brazil,active,549,MAGNOLIA FORRESTER,1,English,PG-13,1,Action
14577,1965,126,Brazil,active,428,HOMICIDE PEACH,1,English,PG-13,8,Family
14609,1206,551,Brazil,active,268,EARLY HOME,1,English,NC-17,2,Animation
14611,4078,443,Brazil,active,889,TIES HUNGER,1,English,R,3,Children
14633,2137,551,Brazil,active,462,INSIDER ARIZONA,1,English,NC-17,12,Music
14638,3583,216,Brazil,active,784,SHANGHAI TYCOON,1,English,PG,16,Travel
14651,4037,544,Brazil,active,879,TELEGRAPH VOYAGE,1,English,PG,12,Music
14672,4144,325,Brazil,active,900,TOWN ARK,1,English,R,9,Foreign
14682,2974,314,Brazil,active,651,PACKER MADIGAN,1,English,PG-13,2,Animation
14683,3850,342,Brazil,active,843,STEEL SANTA,1,English,NC-17,4,Classics
14695,412,206,Brazil,active,91,BOUND CHEAPER,1,English,PG,4,Classics
14726,4556,216,Brazil,active,994,WYOMING STORM,1,English,PG-13,13,New
14752,1252,362,Brazil,active,276,ELEMENT FREDDY,1,English,NC-17,5,Comedy
14759,3871,362,Brazil,active,846,STING PERSONAL,1,English,NC-17,13,New
14798,7,92,Brazil,active,1,ACADEMY DINOSAUR,1,English,PG,6,Documentary
14808,1657,362,Brazil,active,361,GLEAMING JAWBREAKER,1,English,NC-17,15,Sports
14815,1183,314,Brazil,active,263,DURHAM PANKY,1,English,R,15,Sports
14833,1960,551,Brazil,active,428,HOMICIDE PEACH,1,English,PG-13,8,Family
14840,1240,354,Brazil,active,274,EGG IGBY,1,English,PG,6,Documentary
14873,3533,314,Brazil,active,773,SEABISCUIT PUNK,1,English,NC-17,15,Sports
14950,635,362,Brazil,active,138,CHARIOTS CONSPIRACY,1,English,R,14,Sci-Fi
14972,3422,310,Brazil,active,749,RULES HUMAN,1,English,R,11,Horror
14981,1239,544,Brazil,active,274,EGG IGBY,1,English,PG,6,Documentary
14998,3852,92,Brazil,active,843,STEEL SANTA,1,English,NC-17,4,Classics
15009,4025,325,Brazil,active,877,TAXI KICK,1,English,PG-13,12,Music
15053,1065,374,Brazil,active,237,DIVORCE SHINING,1,English,G,15,Sports
15124,1598,39,Brazil,active,350,GARDEN ISLAND,1,English,G,14,Sci-Fi
15182,645,443,Brazil,active,140,CHEAPER CLYDE,1,English,G,14,Sci-Fi
15189,2559,398,Brazil,active,561,MASK PEACH,1,English,NC-17,13,New
15192,4213,216,Brazil,active,916,TURN STAR,1,English,G,2,Animation
15199,18,216,Brazil,active,4,AFFAIR PREJUDICE,1,English,G,11,Horror
15200,1000,374,Brazil,active,223,DESIRE ALIEN,1,English,NC-17,2,Animation
15202,2119,374,Brazil,active,459,INFORMER DOUBLE,1,English,NC-17,9,Foreign
15219,3313,544,Brazil,active,729,RIDER CADDYSHACK,1,English,PG,15,Sports
15286,3731,74,Brazil,active,816,SNOWMAN ROLLERCOASTER,1,English,G,2,Animation
15323,1153,178,Brazil,active,255,DRIVING POLISH,1,English,NC-17,12,Music
15325,3549,74,Brazil,active,776,SECRET GROUNDHOG,1,English,PG,6,Documentary
15330,689,427,Brazil,active,150,CIDER DESIRE,1,English,PG,6,Documentary
15359,4505,77,Brazil,active,983,WON DARES,1,English,PG,12,Music
15366,1453,374,Brazil,active,319,FISH OPUS,1,English,R,14,Sci-Fi
15377,3405,551,Brazil,active,746,ROUGE SQUAD,1,English,NC-17,10,Games
15390,462,551,Brazil,active,101,BROTHERHOOD BLANKET,1,English,R,6,Documentary
15393,2924,443,Brazil,active,643,ORIENT CLOSER,1,English,R,7,Drama
15484,642,342,Brazil,active,139,CHASING FIGHT,1,English,PG,8,Family
15500,886,74,Brazil,active,196,CRUELTY UNFORGIVEN,1,English,G,4,Classics
15515,3940,307,Brazil,active,859,SUGAR WONKA,1,English,PG,2,Animation
15519,542,443,Brazil,active,118,CANYON STOCK,1,English,R,2,Animation
15574,3253,130,Brazil,active,716,REAP UNFAITHFUL,1,English,PG-13,11,Horror
15605,3152,544,Brazil,active,692,POTLUCK MIXED,1,English,G,2,Animation
15686,2041,206,Brazil,active,444,HUSTLER PARTY,1,English,NC-17,5,Comedy
15709,346,206,Brazil,active,77,BIRDS PERDITION,1,English,G,13,New
15739,266,74,Brazil,active,59,BEAR GRACELAND,1,English,R,3,Children
15740,100,229,Brazil,active,20,AMELIE HELLFIGHTERS,1,English,R,12,Music
15741,4243,126,Brazil,active,922,UNDEFEATED DALMATIONS,1,English,PG-13,11,Horror
15746,2241,246,Brazil,active,484,JERK PAYCHECK,1,English,NC-17,4,Classics
15774,1273,254,Brazil,active,282,ENCOUNTERS CURTAIN,1,English,NC-17,7,Drama
15777,4241,130,Brazil,active,922,UNDEFEATED DALMATIONS,1,English,PG-13,11,Horror
15846,3635,47,Brazil,active,793,SHRUNK DIVINE,1,English,R,1,Action
15895,2275,342,Brazil,active,491,JUMPING WRATH,1,English,NC-17,3,Children
15912,3079,229,Brazil,active,677,PIANIST OUTFIELD,1,English,NC-17,13,New
15934,994,216,Brazil,active,222,DESERT POSEIDON,1,English,R,11,Horror
15956,2763,354,Brazil,active,606,MUMMY CREATURES,1,English,NC-17,15,Sports
15966,4472,374,Brazil,active,977,WINDOW SIDE,1,English,R,16,Travel
16007,3236,126,Brazil,active,710,RAGE GAMES,1,English,R,8,Family
16021,3057,314,Brazil,active,672,PERFECT GROOVE,1,English,PG-13,5,Comedy
16046,4364,74,Brazil,active,951,VOYAGE LEGALLY,1,English,PG-13,4,Classics
